,index,Unnamed: 0,url,book_id,title,author,good_read_score,good_read_votes,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,award_count,place,Fiction,Fantasy,Classics,Young Adult,Novels,Literature,Romance,Historical,Historical Fiction,Audiobook,Adult,Adventure,Contemporary,Science Fiction,Childrens,Mystery,Cultural,Academic,Paranormal,School,Science Fiction Fantasy,Adult Fiction,Magic,European Literature,Literary Fiction,Urban Fantasy,Drama,Middle Grade,American,Thriller,Supernatural,Dystopia,Horror,Philosophy,Classic Literature,Humor,Teen,Paranormal Romance,Nonfiction,Vampires,Crime,Realistic Fiction,Chick Lit,Womens Fiction,20th Century,British Literature,Young Adult Fantasy,War,Poetry,High Fantasy,MINMAX/norm Average Rating,MEAN/norm Average Rating
203,203,203,https://www.goodreads.com/book/show/6350972-tote-m-dchen-l-gen-nicht,6350972.0,Tote Mädchen lügen nicht,Jay Asher,70791,811,3.9,52510,810053,288,2007.0,False,"Young Adult, Contemporary, Fiction, Realistic Fiction, Mystery, Health, Mental Health, Young Adult, Teen, Audiobook, Romance, Young Adult, High School","Georgia Peach Book Award Nominee for Honor book (2009), California Book Award for Young Adult (Silver) (2007), South Carolina Book Award for Young Adult Book (2010), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2010), Lincoln Award (2013), Missouri Gateway Readers Award (2010), Oklahoma Sequoyah Award for High School (2010), Premi Protagonista Jove for Categoria 13-14 anys (2011)",8,nan,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,7.065217391304348,4.915224661916534
204,204,204,https://www.goodreads.com/book/show/402093.Sh_gun,402093.0,Shōgun,James Clavell,68981,845,4.39,4531,152260,1152,1975.0,True,"Historical, Historical Fiction, Fiction, Cultural, Japan, Historical, Classics, Adventure, Cultural, Asia, Literature, Novels, Asian Literature, Japanese Literature",nan,0,"Ajiro, Tokyo",True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.66304347826087,6.513050748873056
205,205,205,https://www.goodreads.com/book/show/3008.A_Little_Princess,3008.0,A Little Princess,Frances Hodgson Burnett,68791,874,4.2,7546,279527,242,1905.0,False,"Classics, Fiction, Childrens, Young Adult, Historical, Historical Fiction, Childrens, Middle Grade, Historical, Literature, Childrens, Juvenile, Novels",nan,0,"London, England, England, United Kingdom",True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.043478260869566,5.893485531481754
206,206,206,https://www.goodreads.com/book/show/40604658-jurassic-park,40604658.0,Jurassic Park,Michael Crichton,68732,858,4.05,13376,828641,466,1990.0,True,"Science Fiction, Fiction, Thriller, Adventure, Fantasy, Horror, Classics, Science Fiction Fantasy, Animals, Dinosaurs, Adult","Audie Award for Science Fiction (2016), Books I Loved Best Yearly (BILBY) Awards for Secondary (1996), South Carolina Book Award for Young Adult Book (1994), Colorado Blue Spruce Young Adult Book Award (1993), Nevada Young Readers' Award for Young Adult Category  (1993), Evergreen Teen Book Award Nominee (1993), Soaring Eagle Book Award (1995), Iowa Teen Award (1995)",8,Isla Nublar,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.554347826086957,5.404355096699143
207,207,207,https://www.goodreads.com/book/show/18116.His_Dark_Materials,18116.0,His Dark Materials,Philip Pullman,68688,804,4.25,5328,150261,1088,2000.0,True,"Fantasy, Young Adult, Fiction, Childrens, Science Fiction Fantasy, Adventure, Science Fiction, Classics, Childrens, Middle Grade, Science Fiction, Steampunk",Literaturpreis der Jury der jungen Leser for Kinderbuch (2002),1,"Oxford, England",True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.206521739130434,6.056529009742622
208,208,208,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,39999.0,The Boy in the Striped Pajamas,John Boyne,68362,847,4.15,28299,569222,240,2006.0,False,"Historical, Historical Fiction, Fiction, Young Adult, Historical, World War II, Holocaust, War, Classics, War, World War II, Academic, School, Childrens","Pacific Northwest Library Association Young Reader's Choice Award for Intermediate (2009), Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2008), Bord Gáis Energy Irish Book Award for John Murray Show Listeners' Choice Award (2007), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009), Premi Protagonista Jove for Categoria 15-16 anys (2008)",5,"Germany, Poland",True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.880434782608697,5.730442053220884
209,209,209,https://www.goodreads.com/book/show/4588.Extremely_Loud_Incredibly_Close,4588.0,Extremely Loud & Incredibly Close,Jonathan Safran Foer,68164,781,3.97,23611,391668,326,2005.0,False,"Fiction, Contemporary, Historical, Historical Fiction, Novels, Adult Fiction, Adult, Literary Fiction, Literature, New York, Young Adult","Prix des libraires du Québec for Lauréats hors Québec (2007), Luisterboek Award (2009), LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)",3,"New York City, New York, Dresden",True,False,False,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.293478260869566,5.143485531481753
210,210,210,https://www.goodreads.com/book/show/9361589-the-night-circus,9361589.0,The Night Circus,Erin Morgenstern,67973,770,4.03,77620,735586,391,2011.0,False,"Fantasy, Fiction, Romance, Historical, Historical Fiction, Fantasy, Magic, Young Adult, Magical Realism, Adult, Audiobook, Historical","Locus Award for Best First Novel (2012), Orange Prize Nominee for Fiction Longlist (2012), Guardian First Book Award Nominee for Longlist (2011), Mythopoeic Fantasy Award Nominee for Adult Literature (2012), ALA Alex Award (2012), Lincoln Award Nominee (2014), The Kitschies Nominee for Golden Tentacle (Debut) (2011), Goodreads Choice Award Nominee for Best Fantasy and for Favorite Book (2011), International Dublin Literary Award Nominee (2013)",9,"London, England, England, United Kingdom, United States of America, Massachusetts, Concord, Massachusetts",True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.489130434782609,5.339137705394797
211,211,211,https://www.goodreads.com/book/show/7896527-throne-of-glass,7896527.0,Throne of Glass,Sarah J. Maas,67734,754,4.19,48007,675364,406,2012.0,True,"Young Adult, Fiction, Fantasy, Magic, Young Adult, Young Adult Fantasy, Fantasy, High Fantasy, New Adult, Adventure, Fantasy, Paranormal, Fairies, Fae, Mystery","Lincoln Award Nominee (2015), North Carolina Young Adult Book Award for High School (2015), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)",3,"Rifthold, Adarlan",True,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.010869565217392,5.860876835829579
212,212,212,https://www.goodreads.com/book/show/375013.Schindler_s_List,375013.0,Schindler's List,Thomas Keneally,67726,893,4.33,2378,150277,429,1982.0,False,"History, Nonfiction, Classics, World War II, Holocaust, War, Historical, War, World War II, Biography, Literature, Media Tie In","Booker Prize (1982), Los Angeles Times Book Prize for Fiction (1983)",2,Krakow (Kraków),False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,8.467391304347828,6.317398574960013
213,213,213,https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl,37470.0,The Other Boleyn Girl,Philippa Gregory,67105,824,4.06,16935,466776,661,2001.0,True,"Historical, Historical Fiction, Fiction, Historical, Romance, Adult, European Literature, British Literature, Romance, Historical Romance, English History, Tudor Period, Womens Fiction, Chick Lit, Adult Fiction","Romantic Novel of the Year (RoNa's) Award (2002), Goodreads Choice Award Nominee for Fiction (2009)",2,"Westminster Palace, London, England, England",True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,7.58695652173913,5.4369637923513165
214,214,214,https://www.goodreads.com/book/show/10507293-the-selection,10507293.0,The Selection,Kiera Cass,66679,757,4.12,53444,997173,336,2012.0,True,"Young Adult, Romance, Science Fiction, Dystopia, Fantasy, Fiction, Science Fiction, Audiobook, Young Adult, Teen, Womens Fiction, Chick Lit, Young Adult, Young Adult Fantasy","Lincoln Award Nominee (2015), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012)",2,nan,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,7.782608695652174,5.632615966264361
215,215,215,https://www.goodreads.com/book/show/6148028-catching-fire,6148028.0,Catching Fire,Suzanne Collins,66423,812,4.29,98833,2670195,391,2009.0,True,"Young Adult, Science Fiction, Dystopia, Fiction, Fantasy, Science Fiction, Romance, Adventure, Young Adult, Teen, Apocalyptic, Post Apocalyptic, Action","Locus Award Nominee for Best Young Adult Book (2010), Golden Duck Award for Young Adult (Hal Clement Award) (2010), Soaring Eagle Book Award (2011), Children's Choice Book Award for Teen Choice Book of the Year (2010), Indies Choice Book Award for Young Adult (2010), Teen Read Award Nominee for Best Read (2010), DABWAHA Romance Tournament for Best Young Adult (2010), Goodreads Choice Award for Favorite Book and Young Adult Series (2009) and Nominee for Best of the Best  (2018), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2010)",9,"District 12, Panem, Capitol, Panem, Panem",True,True,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.33695652173913,6.186963792351318
216,216,216,https://www.goodreads.com/book/show/6487308-fallen,6487308.0,Fallen,Lauren Kate,66334,768,3.72,20091,520062,452,2009.0,True,"Young Adult, Fantasy, Romance, Fantasy, Paranormal, Paranormal, Angels, Romance, Paranormal Romance, Fiction, Fantasy, Supernatural, Fantasy, Urban Fantasy, Young Adult, Young Adult Fantasy",nan,0,"Savannah, Georgia",True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,6.478260869565219,4.328268140177405
217,217,217,https://www.goodreads.com/book/show/6527740-last-sacrifice,6527740.0,Last Sacrifice,Richelle Mead,66113,777,4.37,11407,265640,594,2010.0,True,"Young Adult, Paranormal, Vampires, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Urban Fantasy, Romance, Paranormal Romance, Fantasy, Supernatural, Fiction, Fantasy, Magic",Goodreads Choice Award Nominee for Young Adult Fantasy (2010),1,"Pennsylvania, West Virginia, Ann Arbor, Michigan",True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,8.597826086956523,6.44783335756871
218,218,218,https://www.goodreads.com/book/show/6149.Beloved,6149.0,Beloved,Toni Morrison,66023,821,3.89,13928,343663,324,1987.0,True,"Fiction, Classics, Historical, Historical Fiction, Magical Realism, Literature, Cultural, African American, Historical, Novels, Academic, School, Literary Fiction","Pulitzer Prize for Fiction (1988), American Book Award (1988), Anisfield-Wolf Book Award (1988), National Book Critics Circle Award Nominee for Fiction (1987), Frederic G. Melcher Book Award (1988), National Book Award Finalist for Fiction (1987)",6,"Ohio, Kentucky, United States of America",True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.032608695652175,4.882615966264362
219,219,219,https://www.goodreads.com/book/show/7736182-the-lost-hero,7736182.0,The Lost Hero,Rick Riordan,65903,794,4.32,23189,667867,553,2010.0,True,"Fantasy, Young Adult, Fantasy, Mythology, Fiction, Childrens, Middle Grade, Adventure, Childrens, Mythology, Greek Mythology, Fantasy, Urban Fantasy, Young Adult, Young Adult Fantasy","West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2011), Evergreen Teen Book Award (2013), Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book (2010)",3,"New York City, New York, Detroit, Michigan, San Francisco, California, Quebec City, Quebec, Chicago, Illinois, Omaha, Nebraska, Walnut Creek",True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.434782608695652,6.28478987930784
